State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Maharashtra,8,2007,1,31,123.0,77.0
Maharashtra,8,2007,2,5,250.0,279.0
Maharashtra,8,2007,2,8,85.0,142.0
Maharashtra,8,2007,2,10,8.0,25.0
Maharashtra,8,2007,2,20,1.0,1.0
Maharashtra,8,2007,2,32,360.0,862.0
Maharashtra,8,2007,3,7,107.0,140.0
Maharashtra,8,2007,3,10,4.0,5.0
Maharashtra,8,2007,4,26,128.0,8201.0
Maharashtra,8,2008,1,0,7900.0,3700.0
Maharashtra,8,2008,1,1,124700.0,49600.0
Maharashtra,8,2008,1,3,200.0,100.0
Maharashtra,8,2008,1,4,110700.0,73100.0
Maharashtra,8,2008,1,7,23100.0,8500.0
Maharashtra,8,2008,1,8,20900.0,13400.0
Maharashtra,8,2008,1,10,32300.0,43700.0
Maharashtra,8,2008,1,12,17900.0,2900.0
Maharashtra,8,2008,1,13,100.0,100.0
Maharashtra,8,2008,1,19,3000.0,1700.0
Maharashtra,8,2008,1,21,5400.0,3000.0
Maharashtra,8,2008,1,23,5200.0,800.0
Maharashtra,8,2008,1,25,14600.0,10600.0
Maharashtra,8,2008,1,26,7900.0,442800.0
Maharashtra,8,2008,1,27,100.0,100.0
Maharashtra,8,2008,1,31,7600.0,1000.0
Maharashtra,8,2008,2,5,13100.0,10400.0
Maharashtra,8,2008,2,8,8300.0,10200.0
Maharashtra,8,2008,2,10,9.0,28.0
Maharashtra,8,2008,2,32,21300.0,36500.0
Maharashtra,8,2008,4,26,7900.0,442800.0
Maharashtra,8,2009,1,0,7200.0,4300.0
Maharashtra,8,2009,1,1,104900.0,99800.0
Maharashtra,8,2009,1,3,300.0,100.0
Maharashtra,8,2009,1,4,129300.0,197700.0
Maharashtra,8,2009,1,7,21600.0,16700.0
Maharashtra,8,2009,1,8,24700.0,30000.0
Maharashtra,8,2009,1,10,37900.0,85300.0
Maharashtra,8,2009,1,12,20300.0,9700.0
Maharashtra,8,2009,1,19,2600.0,1600.0
Maharashtra,8,2009,1,21,4900.0,2400.0
Maharashtra,8,2009,1,23,4300.0,1100.0
Maharashtra,8,2009,1,25,19900.0,18600.0
Maharashtra,8,2009,1,26,4600.0,350400.0
Maharashtra,8,2009,1,27,100.0,42.0
Maharashtra,8,2009,1,31,7800.0,3000.0
Maharashtra,8,2009,2,5,20800.0,21600.0
Maharashtra,8,2009,2,8,10200.0,13100.0
Maharashtra,8,2009,2,10,2100.0,6500.0
Maharashtra,8,2009,2,32,28800.0,59100.0
Maharashtra,8,2010,1,0,9200.0,8200.0
Maharashtra,8,2010,1,1,109400.0,171300.0
Maharashtra,8,2010,1,3,100.0,40.0
Maharashtra,8,2010,1,4,133100.0,335900.0
Maharashtra,8,2010,1,7,21100.0,27900.0
Maharashtra,8,2010,1,8,24500.0,53900.0
Maharashtra,8,2010,1,10,46000.0,156500.0
Maharashtra,8,2010,1,12,20600.0,20200.0
Maharashtra,8,2010,1,19,3000.0,3600.0
Maharashtra,8,2010,1,21,5000.0,6700.0
Maharashtra,8,2010,1,23,3800.0,1800.0
Maharashtra,8,2010,1,25,21100.0,47100.0
Maharashtra,8,2010,1,26,5300.0,442600.0
Maharashtra,8,2010,1,31,10200.0,9700.0
Maharashtra,8,2010,2,5,22600.0,20000.0
Maharashtra,8,2010,2,8,9700.0,16100.0
Maharashtra,8,2010,2,10,2200.0,7200.0
Maharashtra,8,2010,2,20,500.0,200.0
Maharashtra,8,2010,2,32,30300.0,65300.0
Maharashtra,8,2011,1,0,7500.0,4400.0
Maharashtra,8,2011,1,1,112500.0,123200.0
Maharashtra,8,2011,1,4,156200.0,270100.0
Maharashtra,8,2011,1,7,14600.0,11700.0
Maharashtra,8,2011,1,8,22000.0,34500.0
Maharashtra,8,2011,1,10,52700.0,128400.0
Maharashtra,8,2011,1,12,18100.0,7400.0
Maharashtra,8,2011,1,17,1100.0,500.0
Maharashtra,8,2011,1,19,800.0,600.0
Maharashtra,8,2011,1,21,7900.0,5300.0
Maharashtra,8,2011,1,23,1900.0,700.0
Maharashtra,8,2011,1,25,11000.0,17700.0
Maharashtra,8,2011,1,31,5500.0,2800.0
Maharashtra,8,2011,2,5,25300.0,22900.0
Maharashtra,8,2011,2,8,10500.0,12900.0
Maharashtra,8,2011,2,10,2400.0,7600.0
Maharashtra,8,2011,2,15,600.0,200.0
Maharashtra,8,2011,2,20,1600.0,600.0
Maharashtra,8,2011,2,32,34300.0,78600.0
Maharashtra,8,2011,3,7,5200.0,7200.0
Maharashtra,8,2011,3,10,2100.0,2400.0
Maharashtra,8,2011,4,26,5200.0,359600.0
Maharashtra,8,2012,1,0,8200.0,4000.0
Maharashtra,8,2012,1,1,130800.0,116100.0
Maharashtra,8,2012,1,3,400.0,40.0
Maharashtra,8,2012,1,4,160500.0,260200.0
Maharashtra,8,2012,1,7,15100.0,10700.0
Maharashtra,8,2012,1,8,20400.0,31900.0
Maharashtra,8,2012,1,10,61800.0,159700.0
Maharashtra,8,2012,1,12,17000.0,8600.0
Maharashtra,8,2012,1,17,2200.0,600.0
Maharashtra,8,2012,1,19,800.0,1100.0
Maharashtra,8,2012,1,21,7700.0,7400.0
Maharashtra,8,2012,1,23,2000.0,1100.0
Maharashtra,8,2012,1,25,11400.0,18300.0
Maharashtra,8,2012,1,31,5300.0,2600.0
Maharashtra,8,2012,2,5,37000.0,32300.0
Maharashtra,8,2012,2,8,16000.0,18100.0
Maharashtra,8,2012,2,10,2500.0,7700.0
Maharashtra,8,2012,2,15,400.0,200.0
Maharashtra,8,2012,2,32,37500.0,82400.0
Maharashtra,8,2012,3,7,5100.0,7500.0
Maharashtra,8,2012,3,10,800.0,900.0
Maharashtra,8,2012,4,26,5300.0,434100.0
Maharashtra,8,2013,1,0,9000.0,7500.0
Maharashtra,8,2013,1,1,99900.0,132900.0
Maharashtra,8,2013,1,4,173200.0,432700.0
Maharashtra,8,2013,1,7,14800.0,14100.0
Maharashtra,8,2013,1,8,19700.0,35100.0
Maharashtra,8,2013,1,10,82100.0,265100.0
Maharashtra,8,2013,1,12,17000.0,7700.0
Maharashtra,8,2013,1,17,3300.0,1000.0
Maharashtra,8,2013,1,19,800.0,1300.0
Maharashtra,8,2013,1,21,7700.0,9700.0
Maharashtra,8,2013,1,23,2700.0,600.0
Maharashtra,8,2013,1,25,12000.0,16200.0
Maharashtra,8,2013,1,27,100.0,100.0
Maharashtra,8,2013,1,31,6000.0,3400.0
Maharashtra,8,2013,2,5,42300.0,53260.0
Maharashtra,8,2013,2,8,19200.0,26700.0
Maharashtra,8,2013,2,10,2900.0,5900.0
Maharashtra,8,2013,2,15,700.0,400.0
Maharashtra,8,2013,2,32,47200.0,77500.0
Maharashtra,8,2013,3,7,5100.0,9600.0
Maharashtra,8,2013,3,10,900.0,1000.0
Maharashtra,8,2013,4,26,6500.0,536900.0
Maharashtra,8,2014,1,0,11600.0,5200.0
Maharashtra,8,2014,1,1,116800.0,97500.0
Maharashtra,8,2014,1,3,400.0,100.0
Maharashtra,8,2014,1,4,209900.0,258200.0
Maharashtra,8,2014,1,7,15100.0,9100.0
Maharashtra,8,2014,1,8,19800.0,23500.0
Maharashtra,8,2014,1,10,89600.0,178200.0
Maharashtra,8,2014,1,12,18400.0,6500.0
Maharashtra,8,2014,1,17,1600.0,600.0
Maharashtra,8,2014,1,19,1000.0,1300.0
Maharashtra,8,2014,1,21,100.0,0.0
Maharashtra,8,2014,1,23,2800.0,900.0
Maharashtra,8,2014,1,25,15500.0,20000.0
Maharashtra,8,2014,2,5,22300.0,17800.0
Maharashtra,8,2014,2,8,11000.0,14800.0
Maharashtra,8,2014,2,10,10400.0,37400.0
Maharashtra,8,2014,2,15,900.0,200.0
Maharashtra,8,2014,2,32,36000.0,65700.0
Maharashtra,8,2014,3,7,5200.0,8500.0
Maharashtra,8,2014,3,10,600.0,600.0
Maharashtra,8,2014,4,26,7000.0,438400.0
Maharashtra,9,1997,1,0,2100.0,600.0
Maharashtra,9,1997,1,5,3600.0,800.0
Maharashtra,9,1997,1,8,100.0,100.0
Maharashtra,9,1997,1,10,1800.0,1600.0
Maharashtra,9,1997,1,12,100.0,100.0
Maharashtra,9,1997,1,18,49.0,17.0
Maharashtra,9,1997,1,21,135300.0,148300.0
Maharashtra,9,1997,1,30,1436.0,1526.0
Maharashtra,9,1997,1,31,200.0,100.0
Maharashtra,9,1997,2,8,18200.0,5900.0
Maharashtra,9,1997,2,10,800.0,700.0
Maharashtra,9,1997,2,32,1400.0,1000.0
Maharashtra,9,1997,3,21,25.0,29.0
Maharashtra,9,1998,1,0,1800.0,1300.0
Maharashtra,9,1998,1,8,100.0,100.0
Maharashtra,9,1998,1,10,3000.0,5700.0
Maharashtra,9,1998,1,12,100.0,100.0
Maharashtra,9,1998,1,16,200.0,200.0
Maharashtra,9,1998,1,17,3200.0,1300.0
Maharashtra,9,1998,1,21,138300.0,154100.0
Maharashtra,9,1998,1,23,600.0,200.0
Maharashtra,9,1998,1,25,1400.0,1700.0
Maharashtra,9,1998,1,31,100.0,100.0
Maharashtra,9,1998,2,5,3500.0,2000.0
Maharashtra,9,1998,2,8,15200.0,4200.0
Maharashtra,9,1998,2,9,4400.0,800.0
Maharashtra,9,1998,2,15,17500.0,6400.0
Maharashtra,9,1998,2,20,300.0,100.0
Maharashtra,9,1998,2,22,100.0,100.0
Maharashtra,9,1998,2,23,2600.0,400.0
Maharashtra,9,1998,2,27,500.0,200.0
Maharashtra,9,1998,2,32,1300.0,1200.0
Maharashtra,9,1998,3,7,100.0,100.0
Maharashtra,9,1998,3,21,4800.0,7100.0
Maharashtra,9,1999,1,0,1800.0,1700.0
Maharashtra,9,1999,1,10,3000.0,3900.0
Maharashtra,9,1999,1,12,100.0,100.0
Maharashtra,9,1999,1,17,500.0,100.0
Maharashtra,9,1999,1,21,139400.0,190100.0
Maharashtra,9,1999,1,23,600.0,200.0
Maharashtra,9,1999,1,24,1300.0,1000.0
Maharashtra,9,1999,1,25,1600.0,1700.0
Maharashtra,9,1999,1,31,100.0,100.0
Maharashtra,9,1999,2,5,3600.0,1600.0
Maharashtra,9,1999,2,8,13100.0,5000.0
Maharashtra,9,1999,2,9,4500.0,900.0
Maharashtra,9,1999,2,15,21300.0,10200.0
Maharashtra,9,1999,2,20,100.0,100.0
Maharashtra,9,1999,2,23,1200.0,400.0
Maharashtra,9,1999,2,27,200.0,100.0
Maharashtra,9,1999,2,32,1000.0,600.0
Maharashtra,9,1999,3,21,5400.0,10200.0
Maharashtra,9,2000,1,0,1600.0,1200.0
Maharashtra,9,2000,1,10,2700.0,3600.0
Maharashtra,9,2000,1,12,100.0,100.0
Maharashtra,9,2000,1,17,1900.0,700.0
Maharashtra,9,2000,1,21,138400.0,107300.0
Maharashtra,9,2000,1,23,600.0,100.0
Maharashtra,9,2000,1,24,1200.0,800.0
Maharashtra,9,2000,1,25,1800.0,1800.0
Maharashtra,9,2000,1,31,100.0,100.0
Maharashtra,9,2000,2,5,8100.0,4100.0
Maharashtra,9,2000,2,8,9900.0,3300.0
Maharashtra,9,2000,2,9,2400.0,600.0
Maharashtra,9,2000,2,10,200.0,200.0
Maharashtra,9,2000,2,15,10200.0,3900.0
Maharashtra,9,2000,2,20,300.0,100.0
Maharashtra,9,2000,2,23,1300.0,400.0
Maharashtra,9,2000,2,27,100.0,100.0
Maharashtra,9,2000,2,32,1000.0,600.0
Maharashtra,9,2000,3,21,2400.0,2800.0
Maharashtra,9,2001,1,0,1500.0,1600.0
Maharashtra,9,2001,1,10,2000.0,5200.0
Maharashtra,9,2001,1,12,100.0,100.0
Maharashtra,9,2001,1,17,900.0,200.0
Maharashtra,9,2001,1,21,142100.0,163800.0
Maharashtra,9,2001,1,23,600.0,200.0
Maharashtra,9,2001,1,24,600.0,400.0
Maharashtra,9,2001,1,25,2200.0,2600.0
Maharashtra,9,2001,1,31,100.0,100.0
Maharashtra,9,2001,2,5,2300.0,1400.0
Maharashtra,9,2001,2,8,8800.0,3900.0
Maharashtra,9,2001,2,9,100.0,100.0
Maharashtra,9,2001,2,10,200.0,400.0
Maharashtra,9,2001,2,15,13200.0,6600.0
Maharashtra,9,2001,2,20,1700.0,300.0
Maharashtra,9,2001,2,23,1400.0,300.0
Maharashtra,9,2001,2,24,1300.0,600.0
Maharashtra,9,2001,2,27,100.0,100.0
Maharashtra,9,2001,2,32,1000.0,800.0
Maharashtra,9,2001,3,21,3000.0,4900.0
Maharashtra,9,2002,1,0,1700.0,1500.0
Maharashtra,9,2002,1,4,400.0,400.0
Maharashtra,9,2002,1,10,2100.0,4300.0
Maharashtra,9,2002,1,12,200.0,100.0
Maharashtra,9,2002,1,17,1200.0,300.0
Maharashtra,9,2002,1,21,142600.0,74900.0
Maharashtra,9,2002,1,23,600.0,100.0
Maharashtra,9,2002,1,24,200.0,100.0
Maharashtra,9,2002,1,25,2800.0,2500.0
Maharashtra,9,2002,1,31,100.0,100.0
Maharashtra,9,2002,2,5,2200.0,900.0
Maharashtra,9,2002,2,8,7200.0,2400.0
Maharashtra,9,2002,2,9,1500.0,300.0
Maharashtra,9,2002,2,10,200.0,200.0
Maharashtra,9,2002,2,15,9100.0,3800.0
Maharashtra,9,2002,2,20,200.0,10.0
Maharashtra,9,2002,2,23,1900.0,400.0
Maharashtra,9,2002,2,24,900.0,200.0
Maharashtra,9,2002,2,32,1000.0,800.0
Maharashtra,9,2002,3,21,1500.0,2800.0
Maharashtra,9,2003,1,0,2300.0,2200.0
Maharashtra,9,2003,1,4,100.0,100.0
Maharashtra,9,2003,1,10,2400.0,5100.0
Maharashtra,9,2003,1,12,200.0,100.0
Maharashtra,9,2003,1,17,1600.0,500.0
Maharashtra,9,2003,1,21,144300.0,175700.0
Maharashtra,9,2003,1,23,700.0,100.0
Maharashtra,9,2003,1,24,500.0,500.0
Maharashtra,9,2003,1,25,2700.0,3600.0
Maharashtra,9,2003,1,31,200.0,100.0
Maharashtra,9,2003,2,5,2300.0,1000.0
Maharashtra,9,2003,2,8,7700.0,3700.0
Maharashtra,9,2003,2,9,2300.0,300.0
Maharashtra,9,2003,2,10,300.0,600.0
Maharashtra,9,2003,2,15,20500.0,7300.0
Maharashtra,9,2003,2,20,700.0,100.0
Maharashtra,9,2003,2,23,2000.0,400.0
Maharashtra,9,2003,2,32,900.0,600.0
Maharashtra,9,2003,3,7,100.0,100.0
Maharashtra,9,2003,3,21,1800.0,3400.0
Maharashtra,9,2003,4,11,3960.0,7320.0
Maharashtra,9,2003,4,14,75.0,935.0
Maharashtra,9,2003,4,29,203.0,652.0
Maharashtra,9,2004,1,0,2000.0,1200.0
Maharashtra,9,2004,1,10,2300.0,2800.0
Maharashtra,9,2004,1,12,200.0,100.0
Maharashtra,9,2004,1,16,500.0,300.0
Maharashtra,9,2004,1,17,1500.0,500.0
Maharashtra,9,2004,1,21,145200.0,125200.0
Maharashtra,9,2004,1,23,600.0,100.0
Maharashtra,9,2004,1,31,200.0,100.0
Maharashtra,9,2004,2,5,2000.0,500.0
Maharashtra,9,2004,2,8,5500.0,1600.0
Maharashtra,9,2004,2,9,1700.0,100.0
Maharashtra,9,2004,2,10,200.0,300.0
Maharashtra,9,2004,2,15,12700.0,2700.0
Maharashtra,9,2004,2,20,300.0,100.0
Maharashtra,9,2004,2,23,2100.0,500.0
Maharashtra,9,2004,2,25,3100.0,3100.0
Maharashtra,9,2004,2,32,600.0,300.0
Maharashtra,9,2004,3,21,700.0,1000.0
Maharashtra,9,2004,4,4,100.0,100.0
Maharashtra,9,2005,1,0,2000.0,1600.0
Maharashtra,9,2005,1,4,100.0,100.0
Maharashtra,9,2005,1,12,200.0,20.0
Maharashtra,9,2005,1,21,147200.0,222100.0
Maharashtra,9,2005,1,23,600.0,100.0
Maharashtra,9,2005,1,25,3100.0,1800.0
Maharashtra,9,2005,1,31,200.0,100.0
Maharashtra,9,2005,2,5,3300.0,1300.0
Maharashtra,9,2005,2,9,3100.0,600.0
Maharashtra,9,2005,2,20,700.0,300.0
Maharashtra,9,2005,2,23,2500.0,300.0
Maharashtra,9,2005,2,32,1000.0,800.0
Maharashtra,9,2005,3,21,3500.0,5800.0
Maharashtra,9,2006,1,0,2100.0,1200.0
Maharashtra,9,2006,1,4,200.0,300.0
Maharashtra,9,2006,1,10,2200.0,3600.0
Maharashtra,9,2006,1,12,100.0,100.0
Maharashtra,9,2006,1,21,140000.0,206100.0
Maharashtra,9,2006,1,23,700.0,100.0
Maharashtra,9,2006,1,25,3400.0,4200.0
Maharashtra,9,2006,1,31,200.0,100.0
Maharashtra,9,2006,2,5,3300.0,1500.0
Maharashtra,9,2006,2,8,7100.0,4000.0
Maharashtra,9,2006,2,9,3000.0,500.0
Maharashtra,9,2006,2,10,400.0,1000.0
Maharashtra,9,2006,2,20,900.0,400.0
Maharashtra,9,2006,2,23,2600.0,700.0
Maharashtra,9,2006,2,32,1200.0,1200.0
Maharashtra,9,2006,3,21,3000.0,5200.0
Maharashtra,9,2007,1,0,34.0,29.0
Maharashtra,9,2007,1,4,5.0,9.0
Maharashtra,9,2007,1,10,23.0,71.0
Maharashtra,9,2007,1,12,2.0,1.0
Maharashtra,9,2007,1,21,1491.0,2231.0
Maharashtra,9,2007,1,23,7.0,2.0
Maharashtra,9,2007,1,25,39.0,42.0
Maharashtra,9,2007,1,31,2.0,1.0
Maharashtra,9,2007,2,5,34.0,18.0
Maharashtra,9,2007,2,8,68.0,46.0
Maharashtra,9,2007,2,9,26.0,8.0
Maharashtra,9,2007,2,10,4.0,11.0
Maharashtra,9,2007,2,20,7.0,4.0
Maharashtra,9,2007,2,23,19.0,5.0
Maharashtra,9,2008,1,0,4000.0,2300.0
Maharashtra,9,2008,1,4,600.0,800.0
Maharashtra,9,2008,1,10,2200.0,3300.0
Maharashtra,9,2008,1,12,100.0,100.0
Maharashtra,9,2008,1,21,151400.0,126000.0
Maharashtra,9,2008,1,23,700.0,200.0
Maharashtra,9,2008,1,25,8200.0,6100.0
Maharashtra,9,2008,1,31,200.0,100.0
Maharashtra,9,2008,2,5,1400.0,700.0
Maharashtra,9,2008,2,8,3800.0,1900.0
Maharashtra,9,2008,2,9,700.0,100.0
Maharashtra,9,2008,2,10,2.0,4.0
Maharashtra,9,2008,2,20,500.0,100.0
Maharashtra,9,2008,2,23,600.0,200.0
Maharashtra,9,2008,2,32,900.0,800.0
Maharashtra,9,2009,1,0,5000.0,3500.0
Maharashtra,9,2009,1,4,2600.0,3500.0
Maharashtra,9,2009,1,10,2200.0,4900.0
Maharashtra,9,2009,1,12,100.0,100.0
Maharashtra,9,2009,1,21,149100.0,112500.0
Maharashtra,9,2009,1,23,600.0,200.0
Maharashtra,9,2009,1,25,8700.0,3100.0
Maharashtra,9,2009,1,31,100.0,100.0
Maharashtra,9,2009,2,5,1500.0,700.0
Maharashtra,9,2009,2,8,3600.0,2700.0
Maharashtra,9,2009,2,9,1800.0,600.0
Maharashtra,9,2009,2,10,300.0,100.0
Maharashtra,9,2009,2,20,900.0,100.0
Maharashtra,9,2009,2,23,1200.0,300.0
Maharashtra,9,2009,2,32,1100.0,900.0
Maharashtra,9,2010,1,0,6800.0,6400.0
Maharashtra,9,2010,1,4,2800.0,4300.0
Maharashtra,9,2010,1,10,1900.0,4600.0
Maharashtra,9,2010,1,12,400.0,200.0
Maharashtra,9,2010,1,21,156800.0,233200.0
Maharashtra,9,2010,1,23,700.0,300.0
Maharashtra,9,2010,1,25,7500.0,6900.0
Maharashtra,9,2010,1,31,100.0,100.0
Maharashtra,9,2010,2,5,2800.0,1800.0
Maharashtra,9,2010,2,8,3500.0,2600.0
Maharashtra,9,2010,2,9,2800.0,600.0
Maharashtra,9,2010,2,10,1200.0,2500.0
Maharashtra,9,2010,2,20,900.0,300.0
Maharashtra,9,2010,2,23,1400.0,400.0
Maharashtra,9,2010,2,32,1100.0,1000.0
Maharashtra,9,2011,1,0,6700.0,5800.0
Maharashtra,9,2011,1,4,4200.0,7000.0
Maharashtra,9,2011,1,10,2200.0,1500.0
Maharashtra,9,2011,1,12,300.0,100.0
Maharashtra,9,2011,1,17,1300.0,700.0
Maharashtra,9,2011,1,21,152200.0,182300.0
Maharashtra,9,2011,1,23,900.0,300.0
Maharashtra,9,2011,1,25,5900.0,7200.0
Maharashtra,9,2011,1,31,100.0,92.92857142857144
Maharashtra,9,2011,2,5,2400.0,1200.0
Maharashtra,9,2011,2,8,1400.0,900.0
Maharashtra,9,2011,2,9,2100.0,600.0
Maharashtra,9,2011,2,10,1200.0,3100.0
Maharashtra,9,2011,2,15,9000.0,1800.0
Maharashtra,9,2011,2,20,800.0,200.0
Maharashtra,9,2011,2,23,2200.0,700.0
Maharashtra,9,2011,2,32,700.0,800.0
Maharashtra,9,2011,3,21,2900.0,4800.0
Maharashtra,9,2012,1,0,5800.0,6200.0
Maharashtra,9,2012,1,4,5100.0,9900.0
Maharashtra,9,2012,1,10,1900.0,4300.0
Maharashtra,9,2012,1,17,2000.0,700.0
Maharashtra,9,2012,1,21,151400.0,228800.0
Maharashtra,9,2012,1,23,500.0,200.0
Maharashtra,9,2012,1,25,5200.0,6300.0
Maharashtra,9,2012,2,5,2800.0,1500.0
Maharashtra,9,2012,2,8,1300.0,1500.0
Maharashtra,9,2012,2,9,2000.0,700.0
Maharashtra,9,2012,2,10,900.0,700.0
Maharashtra,9,2012,2,15,16000.0,5200.0
Maharashtra,9,2012,2,20,700.0,200.0
Maharashtra,9,2012,2,23,200.0,100.0
Maharashtra,9,2012,2,32,500.0,600.0
Maharashtra,9,2012,3,7,10.0,20.0
Maharashtra,9,2012,3,10,500.0,500.0
Maharashtra,9,2012,3,21,2900.0,6200.0
Maharashtra,9,2013,1,0,4100.0,2600.0
Maharashtra,9,2013,1,4,5300.0,8100.0
Maharashtra,9,2013,1,10,1700.0,4900.0
Maharashtra,9,2013,1,17,1700.0,400.0
Maharashtra,9,2013,1,21,153000.0,225600.0
Maharashtra,9,2013,1,23,200.0,263.56666666666666
Maharashtra,9,2013,1,25,5200.0,3800.0
Maharashtra,9,2013,2,5,3600.0,1700.0
Maharashtra,9,2013,2,8,1100.0,1100.0
Maharashtra,9,2013,2,10,1000.0,2500.0
Maharashtra,9,2013,2,15,16000.0,7000.0
Maharashtra,9,2013,2,23,100.0,263.56666666666666
Maharashtra,9,2013,2,32,500.0,700.0
Maharashtra,9,2013,3,21,3000.0,6400.0
Maharashtra,9,2014,1,0,4600.0,1600.0
Maharashtra,9,2014,1,4,4200.0,7600.0
Maharashtra,9,2014,1,10,1500.0,2700.0
Maharashtra,9,2014,1,17,700.0,200.0
Maharashtra,9,2014,1,21,152800.0,201600.0
Maharashtra,9,2014,1,25,4400.0,3000.0
Maharashtra,9,2014,2,5,3800.0,2300.0
Maharashtra,9,2014,2,8,400.0,300.0
Maharashtra,9,2014,2,9,1800.0,500.0
Maharashtra,9,2014,2,10,300.0,2340.1875
Maharashtra,9,2014,2,15,15600.0,3400.0
Maharashtra,9,2014,2,23,100.0,263.56666666666666
Maharashtra,9,2014,2,32,1200.0,1200.0
Maharashtra,9,2014,3,21,2900.0,4500.0
Maharashtra,9,2014,4,26,100.0,9900.0
Maharashtra,10,1999,1,0,4000.0,3800.0
Maharashtra,10,1999,1,1,400.0,200.0
Maharashtra,10,1999,1,8,81900.0,118100.0
Maharashtra,10,1999,1,10,200.0,200.0
Maharashtra,10,1999,1,12,200.0,80.0
Maharashtra,10,1999,1,17,300.0,100.0
Maharashtra,10,1999,1,21,15000.0,9000.0
Maharashtra,10,1999,1,23,1000.0,300.0
Maharashtra,10,1999,1,25,100.0,100.0
Maharashtra,10,1999,1,31,500.0,100.0
Maharashtra,10,1999,2,5,21200.0,9900.0
Maharashtra,10,1999,2,8,18300.0,7400.0
Maharashtra,10,1999,2,9,8700.0,1500.0
Maharashtra,10,1999,2,10,300.0,500.0
Maharashtra,10,1999,2,23,200.0,100.0
Maharashtra,10,1999,2,32,45100.0,58400.0
Maharashtra,10,1999,3,7,100.0,100.0
Maharashtra,10,2000,1,0,3900.0,3000.0
Maharashtra,10,2000,1,3,200.0,100.0
Maharashtra,10,2000,1,10,200.0,200.0
Maharashtra,10,2000,1,12,200.0,100.0
Maharashtra,10,2000,1,17,300.0,100.0
Maharashtra,10,2000,1,21,181800.0,156100.0
Maharashtra,10,2000,1,23,1000.0,200.0
Maharashtra,10,2000,1,24,800.0,600.0
Maharashtra,10,2000,1,31,400.0,200.0
Maharashtra,10,2000,2,5,2600.0,1000.0
Maharashtra,10,2000,2,9,5900.0,900.0
Maharashtra,10,2000,2,15,7300.0,2800.0
Maharashtra,10,2000,2,20,200.0,10.0
Maharashtra,10,2000,2,23,100.0,100.0
Maharashtra,10,2000,2,32,3700.0,2400.0
Maharashtra,10,2000,3,21,1600.0,3600.0
Maharashtra,10,2000,4,26,700.0,47300.0
Maharashtra,10,2001,1,0,4000.0,4300.0
Maharashtra,10,2001,1,3,100.0,100.0
Maharashtra,10,2001,1,10,200.0,500.0
Maharashtra,10,2001,1,12,200.0,100.0
Maharashtra,10,2001,1,17,100.0,0.0
Maharashtra,10,2001,1,21,177800.0,231400.0
Maharashtra,10,2001,1,23,1000.0,300.0
Maharashtra,10,2001,1,24,900.0,600.0
Maharashtra,10,2001,1,31,300.0,200.0
Maharashtra,10,2001,2,5,2600.0,1200.0
Maharashtra,10,2001,2,9,6200.0,900.0
Maharashtra,10,2001,2,15,9400.0,4600.0
Maharashtra,10,2001,2,23,100.0,10.0
Maharashtra,10,2001,2,32,4400.0,3100.0
Maharashtra,10,2001,3,7,100.0,100.0
Maharashtra,10,2001,3,21,3400.0,6500.0
Maharashtra,10,2001,4,26,500.0,24200.0
Maharashtra,10,2002,1,0,4100.0,3600.0
Maharashtra,10,2002,1,8,100.0,100.0
Maharashtra,10,2002,1,10,100.0,200.0
Maharashtra,10,2002,1,12,100.0,100.0
Maharashtra,10,2002,1,17,300.0,100.0
Maharashtra,10,2002,1,21,168400.0,164200.0
Maharashtra,10,2002,1,23,900.0,200.0
Maharashtra,10,2002,1,24,100.0,100.0
Maharashtra,10,2002,1,25,100.0,100.0
Maharashtra,10,2002,1,31,200.0,100.0
Maharashtra,10,2002,2,5,2800.0,1100.0
Maharashtra,10,2002,2,9,5500.0,800.0
Maharashtra,10,2002,2,15,6600.0,2600.0
Maharashtra,10,2002,2,20,100.0,10.0
Maharashtra,10,2002,2,23,100.0,10.0
Maharashtra,10,2002,2,32,3800.0,2400.0
Maharashtra,10,2002,3,10,100.0,100.0
Maharashtra,10,2002,3,21,4200.0,9700.0
Maharashtra,10,2002,4,26,500.0,23000.0
Maharashtra,10,2003,1,0,4400.0,4200.0
Maharashtra,10,2003,1,10,200.0,400.0
Maharashtra,10,2003,1,12,100.0,100.0
Maharashtra,10,2003,1,17,800.0,300.0
Maharashtra,10,2003,1,33,100.0,0.0
Maharashtra,10,2003,1,21,170000.0,255000.0
Maharashtra,10,2003,1,23,1000.0,200.0
Maharashtra,10,2003,1,24,600.0,300.0
Maharashtra,10,2003,1,25,100.0,100.0
Maharashtra,10,2003,1,31,300.0,100.0
Maharashtra,10,2003,2,5,3000.0,1600.0
Maharashtra,10,2003,2,9,5900.0,900.0
Maharashtra,10,2003,2,15,10500.0,4100.0
Maharashtra,10,2003,2,20,400.0,100.0
Maharashtra,10,2003,2,23,100.0,0.0
Maharashtra,10,2003,2,32,3700.0,2900.0
Maharashtra,10,2003,3,21,6600.0,11900.0
Maharashtra,10,2003,4,11,219.0,1000.0
Maharashtra,10,2003,4,14,50.0,624.0
Maharashtra,10,2003,4,26,500.0,28800.0
Maharashtra,10,2004,1,0,4500.0,2800.0
Maharashtra,10,2004,1,10,200.0,200.0
Maharashtra,10,2004,1,12,100.0,100.0
